LocalIP,RemoteIP,Port,TimeIndex,NumPackets,NumBytes,StartTime,EndTime,Protocol,DirAndReason 
10.1.104.180, 80.142.225.164, 3544, 0, 10, 283, 1473840840000, 1475518665000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 10, 443, 1473840840000, 1475481268000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 9, 382, 1473840840000, 1475335431000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 8, 117, 1473840840000, 1473955287000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 8, 557, 1473840840000, 1476538205000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 8, 183, 1473840840000, 1476515644000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 7, 218, 1473840840000, 1474945920000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 8, 366, 1473840840000, 1475640240000, 17, 5 
10.1.106.65, 218.134.57.102, 3544, 0, 6, 438, 1473840840000, 1474872796000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 9, 207, 1473840840000, 1474669075000, 17, 5 
10.1.106.65, 222.9.177.16, 3544, 0, 6, 609, 1473840840000, 1475174184000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 9, 256, 1473840840000, 1476001928000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 7, 566, 1473840840000, 1475364547000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 10, 668, 1473840840000, 1474905893000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 3, 670, 1473840840000, 1475791403000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 7, 693, 1473840840000, 1475565470000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 8, 373, 1473840840000, 1475394689000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 9, 53, 1473840840000, 1476197686000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 8, 468, 1473840840000, 1476521013000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 5, 617, 1473840840000, 1475425022000, 17, 5 
10.1.106.65, 183.114.220.254, 3544, 0, 8, 352, 1473840840000, 1475311966000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 7, 327, 1473840840000, 1475554002000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 7, 522, 1473840840000, 1474592928000, 17, 5 
10.1.106.65, 183.114.220.254, 3544, 0, 5, 269, 1473840840000, 1475844009000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 5, 389, 1473840840000, 1475567551000, 17, 5 
10.1.106.65, 63.161.204.93, 3544, 0, 9, 454, 1473840840000, 1476613075000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 4, 210, 1473840840000, 1475992158000, 17, 5 
10.1.106.65, 183.114.220.254, 3544, 0, 10, 534, 1473840840000, 1475085087000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 6, 555, 1473840840000, 1475733237000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 6, 487, 1473840840000, 1475395560000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 5, 501, 1473840840000, 1474444688000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 11, 265, 1473840840000, 1475355876000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 7, 542, 1473840840000, 1474771534000, 17, 5 
10.1.106.65, 183.114.220.254, 3544, 0, 6, 328, 1473840840000, 1474224597000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 9, 693, 1473840840000, 1475102431000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 4, 531, 1473840840000, 1474800354000, 17, 5 
10.1.106.65, 142.163.0.82, 3544, 0, 9, 360, 1473840840000, 1475079166000, 17, 5 
10.1.106.65, 183.114.220.254, 3544, 0, 7, 771, 1473840840000, 1475680403000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 6, 310, 1473840840000, 1474890244000, 17, 5 
10.1.106.65, 78.6.34.42, 3544, 0, 7, 439, 1473840840000, 1476280201000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 9, 539, 1473840840000, 1475527329000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 8, 460, 1473840840000, 1475646586000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 4, 290, 1473840840000, 1475211793000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 12, 794, 1473840840000, 1476153727000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 4, 652, 1473840840000, 1475764320000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 9, 658, 1473840840000, 1474879708000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 3, 533, 1473840840000, 1475746760000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 5, 131, 1473840840000, 1475181773000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 9, 348, 1473840840000, 1475713918000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 7, 423, 1473840840000, 1474591705000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 4, 313, 1473840840000, 1475470809000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 9, 384, 1473840840000, 1475952421000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 5, 147, 1473840840000, 1475364481000, 17, 5 
10.1.106.65, 141.122.188.139, 3544, 0, 10, 420, 1473840840000, 1474880859000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 6, 614, 1473840840000, 1476044604000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 6, 602, 1473840840000, 1476056563000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 8, 659, 1473840840000, 1476129275000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 10, 351, 1473840840000, 1475182593000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 2, 519, 1473840840000, 1476124578000, 17, 5 
10.1.106.65, 141.122.188.139, 3544, 0, 11, 527, 1473840840000, 1475462670000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 9, 562, 1473840840000, 1476007562000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 5, 210, 1473840840000, 1475100720000, 17, 5 
10.1.104.180, 255.230.114.245, 3544, 0, 7, 446, 1473840840000, 1476403023000, 17, 5 
10.1.104.180, 255.230.114.245, 3544, 0, 9, 549, 1473840840000, 1475059833000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 8, 555, 1473840840000, 1475160452000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 9, 309, 1473840840000, 1475124146000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 10, 300, 1473840840000, 1475216897000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 11, 699, 1473840840000, 1475345197000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 7, 397, 1473840840000, 1475826682000, 17, 5 
10.1.106.65, 19.31.26.14, 3544, 0, 10, 447, 1473840840000, 1475808319000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 6, 418, 1473840840000, 1475205132000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 8, 489, 1473840840000, 1475142475000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 9, 450, 1473840840000, 1473917595000, 17, 5 
10.1.106.65, 141.122.188.139, 3544, 0, 6, 609, 1473840840000, 1475372049000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 7, 376, 1473840840000, 1475463847000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 8, 498, 1473840840000, 1475286938000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 7, 559, 1473840840000, 1475542848000, 17, 5 
10.1.104.180, 80.142.225.164, 3544, 0, 4, 576, 1473840840000, 1476049153000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 5, 211, 1473840840000, 1476148170000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 2, 521, 1473840840000, 1475227914000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 9, 584, 1473840840000, 1475410542000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 7, 359, 1473840840000, 1476029485000, 17, 5 
10.1.106.65, 222.9.177.16, 3544, 0, 10, 641, 1473840840000, 1476969866000, 17, 5 
10.1.106.65, 154.214.70.111, 3544, 0, 5, 338, 1473840840000, 1476148642000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 6, 446, 1473840840000, 1474852845000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 9, 620, 1473840840000, 1475243634000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 7, 561, 1473840840000, 1475625103000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 8, 716, 1473840840000, 1475520480000, 17, 5 
10.1.104.180, 255.230.114.245, 3544, 0, 6, 449, 1473840840000, 1475897468000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 9, 459, 1473840840000, 1476280990000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 13, 856, 1473840840000, 1475409938000, 17, 5 
10.1.104.180, 255.230.114.245, 3544, 0, 7, 89, 1473840840000, 1475743203000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 9, 531, 1473840840000, 1475673041000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 5, 466, 1473840840000, 1475017190000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 7, 528, 1473840840000, 1475653707000, 17, 5 
10.1.106.65, 26.172.29.198, 3544, 0, 5, 221, 1473840840000, 1475188201000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 6, 670, 1473840840000, 1476319613000, 17, 5 
10.1.106.65, 22.86.106.12, 3544, 0, 9, 566, 1473840840000, 1474560143000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 9, 502, 1473840840000, 1476326454000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 6, 558, 1473840840000, 1475063508000, 17, 5 
10.1.106.65, 97.237.92.169, 3544, 0, 6, 418, 1473840840000, 1475669247000, 17, 5 
10.1.106.65, 141.122.188.139, 3544, 0, 10, 596, 1473840840000, 1475460538000, 17, 5 
10.1.104.180, 95.23.174.207, 3544, 0, 8, 265, 1473840840000, 1475390676000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 8, 663, 1473840840000, 1476426979000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 7, 481, 1473840840000, 1475362967000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 5, 443, 1473840840000, 1475672677000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 8, 445, 1473840840000, 1475633673000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 8, 538, 1473840840000, 1475992888000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 4, 273, 1473840840000, 1475595571000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 8, 287, 1473840840000, 1475245267000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 12, 695, 1473840840000, 1475684949000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 5, 519, 1473840840000, 1475559005000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 8, 603, 1473840840000, 1474978132000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 10, 457, 1473840840000, 1474971823000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 6, 363, 1473840840000, 1475089882000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 7, 217, 1473840840000, 1475286233000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 8, 601, 1473840840000, 1475693489000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 6, 427, 1473840840000, 1475973868000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 4, 548, 1473840840000, 1475131126000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 8, 563, 1473840840000, 1475580116000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 8, 644, 1473840840000, 1475621051000, 17, 5 
10.1.104.180, 101.39.54.8, 3544, 0, 7, 630, 1473840840000, 1475027076000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 9, 536, 1473840840000, 1474029435000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 6, 425, 1473840840000, 1475534698000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 8, 352, 1473840840000, 1475031606000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 10, 418, 1473840840000, 1474598720000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 9, 403, 1473840840000, 1475016010000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 10, 255, 1473840840000, 1475919778000, 17, 5 
10.1.106.65, 62.9.110.100, 3544, 0, 3, 496, 1473840840000, 1475474265000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 10, 390, 1473840840000, 1476114195000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 10, 372, 1473840840000, 1475798654000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 7, 589, 1473840840000, 1475655332000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 5, 772, 1473840840000, 1474755885000, 17, 5 
10.1.106.65, 45.106.116.155, 3544, 0, 10, 426, 1473840840000, 1475473247000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 8, 714, 1473840840000, 1475671855000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 6, 488, 1473840840000, 1476380180000, 17, 5 
10.1.106.65, 143.174.50.249, 3544, 0, 11, 434, 1473840840000, 1474915767000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 4, 745, 1473840840000, 1474398949000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 5, 384, 1473840840000, 1475294878000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 12, 345, 1473840840000, 1475861594000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 7, 639, 1473840840000, 1474331559000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 5, 519, 1473840840000, 1475195567000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 5, 358, 1473840840000, 1474935435000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 3, 460, 1473840840000, 1476126028000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 4, 707, 1473840840000, 1475375672000, 17, 5 
10.1.106.65, 65.10.200.178, 3544, 0, 5, 623, 1473840840000, 1474462598000, 17, 5 
10.1.106.65, 63.161.204.93, 3544, 0, 11, 366, 1473840840000, 1474993731000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 11, 672, 1473840840000, 1476233681000, 17, 5 
10.1.104.180, 123.34.119.47, 3544, 0, 6, 553, 1473840840000, 1476006753000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 8, 420, 1473840840000, 1475219646000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 9, 652, 1473840840000, 1475222429000, 17, 5 
10.1.106.65, 105.158.97.249, 3544, 0, 6, 484, 1473840840000, 1476061604000, 17, 5 
10.1.106.65, 124.59.237.161, 3544, 0, 6, 272, 1473840840000, 1474511045000, 17, 5 
10.1.106.65, 124.59.237.161, 3544, 0, 9, 492, 1473840840000, 1475725131000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 6, 585, 1473840840000, 1475769003000, 17, 5 
10.1.104.180, 180.220.209.12, 3544, 0, 5, 313, 1473840840000, 1475051050000, 17, 5 
10.1.106.65, 124.59.237.161, 3544, 0, 6, 513, 1473840840000, 1475834970000, 17, 5 
10.1.106.65, 124.59.237.161, 3544, 0, 8, 215, 1473840840000, 1475528826000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 7, 464, 1473840840000, 1474960688000, 17, 5 
10.1.104.180, 191.137.15.235, 3544, 0, 8, 912, 1473840840000, 1475863799000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 9, 384, 1473840840000, 1474443303000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 9, 409, 1473840840000, 1475172263000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 9, 405, 1473840840000, 1474643208000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 9, 99, 1473840840000, 1475435754000, 17, 5 
10.1.106.65, 89.82.140.1, 3544, 0, 6, 421, 1473840840000, 1475398154000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 7, 643, 1473840840000, 1476434469000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 8, 534, 1473840840000, 1475587646000, 17, 5 
10.1.106.65, 121.244.227.226, 3544, 0, 12, 354, 1473840840000, 1475228881000, 17, 5 
10.1.106.65, 121.244.227.226, 3544, 0, 4, 548, 1473840840000, 1475116031000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 6, 478, 1473840840000, 1474821766000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 6, 392, 1473840840000, 1475420924000, 17, 5 
10.1.104.180, 216.225.216.96, 3544, 0, 8, 309, 1473840840000, 1475231652000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 8, 443, 1473840840000, 1475627654000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 6, 854, 1473840840000, 1475635108000, 17, 5 
10.1.104.180, 63.21.127.166, 3544, 0, 8, 728, 1473840840000, 1476729119000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 9, 228, 1473840840000, 1476011240000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 5, 599, 1473840840000, 1475483923000, 17, 5 
10.1.106.65, 151.21.190.242, 3544, 0, 7, 301, 1473840840000, 1475023479000, 17, 5 
10.1.106.65, 121.244.227.226, 3544, 0, 6, 623, 1473840840000, 1475258107000, 17, 5 
10.1.106.65, 121.244.227.226, 3544, 0, 3, 895, 1473840840000, 1475760445000, 17, 5 
10.1.106.65, 63.161.204.93, 3544, 0, 3, 380, 1473840840000, 1475290437000, 17, 5 
10.1.104.180, 211.58.146.34, 3544, 0, 4, 666, 1473840840000, 1475626708000, 17, 5 
10.1.104.180, 39.214.111.231, 3544, 0, 7, 362, 1473840840000, 1475699189000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 7, 453, 1473840840000, 1474434919000, 17, 5 
10.1.106.65, 183.114.220.254, 3544, 0, 9, 492, 1473840840000, 1475364513000, 17, 5 
10.1.104.180, 101.39.54.8, 3544, 0, 6, 326, 1473840840000, 1475706145000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 6, 696, 1473840840000, 1474840692000, 17, 5 
10.1.104.180, 76.59.187.71, 3544, 0, 7, 602, 1473840840000, 1475867658000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 3, 543, 1473840840000, 1475237555000, 17, 5 
10.1.106.65, 65.4.81.187, 3544, 0, 7, 536, 1473840840000, 1475147229000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 6, 424, 1473840840000, 1475939770000, 17, 5 
10.1.106.65, 63.161.204.93, 3544, 0, 13, 545, 1473840840000, 1475370026000, 17, 5 
10.1.104.180, 242.189.251.157, 3544, 0, 4, 434, 1473840840000, 1475499801000, 17, 5 
10.1.106.65, 63.161.204.93, 3544, 0, 7, 244, 1473840840000, 1475743651000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 5, 333, 1473840840000, 1474527408000, 17, 5 
10.1.106.65, 121.244.227.226, 3544, 0, 6, 356, 1473840840000, 1475852089000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 8, 770, 1473840840000, 1475080113000, 17, 5 
10.1.106.65, 113.233.235.71, 3544, 0, 6, 332, 1473840840000, 1475631711000, 17, 5 
10.1.104.180, 162.146.58.118, 3544, 0, 7, 307, 1473840840000, 1475399573000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 9, 340, 1473840840000, 1476001574000, 17, 5 
10.1.106.65, 23.38.155.82, 3544, 0, 10, 383, 1473840840000, 1474982857000, 17, 5 
10.1.106.65, 124.10.240.32, 3544, 0, 7, 633, 1473840840000, 1474459347000, 17, 5 
10.1.104.180, 224.0.0.253, 3544, 0, 12, 386, 1473840840000, 1475697711000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 8, 230, 1473840841000, 1475840480000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 0, 413, 1473840841000, 1475654507000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 6, 428, 1473840841000, 1475269084000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 11, 423, 1473840841000, 1475311137000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 11, 238, 1473840841000, 1475637146000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 8, 535, 1473840841000, 1475119884000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 11, 653, 1473840841000, 1475748593000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 7, 480, 1473840841000, 1476015979000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 9, 391, 1473840841000, 1474685507000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 8, 266, 1473840841000, 1474724310000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 7, 507, 1473840841000, 1475759318000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 6, 547, 1473840841000, 1474533629000, 17, 5 
10.1.104.180, 205.214.33.166, 3544, 0, 12, 447, 1473840841000, 1475056374000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 9, 587, 1473840841000, 1475309269000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 7, 469, 1473840841000, 1475885973000, 17, 5 
10.1.104.180, 19.71.178.220, 3544, 0, 7, 277, 1473840841000, 1475946417000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 6, 644, 1473840841000, 1475136459000, 17, 5 
10.1.104.180, 10.10.41.39, 3544, 0, 5, 504, 1473840841000, 1475222819000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 5, 593, 1473840841000, 1475204589000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 6, 764, 1473840841000, 1474765638000, 17, 5 
10.1.106.65, 101.86.110.168, 3544, 0, 7, 455, 1473840841000, 1475348113000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 6, 400, 1473840841000, 1475670677000, 17, 5 
10.1.104.180, 154.62.216.12, 3544, 0, 5, 365, 1473840841000, 1475937351000, 17, 5 
10.1.106.65, 176.223.146.205, 3544, 0, 5, 260, 1473840841000, 1475880168000, 17, 5 
10.1.106.65, 105.140.102.94, 3544, 0, 4, 357, 1473840841000, 1475339793000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 4, 891, 1473840841000, 1474279826000, 17, 5 
10.1.104.180, 75.43.129.23, 3544, 0, 10, 552, 1473840841000, 1474783168000, 17, 5 
10.1.104.180, 49.208.251.193, 3544, 0, 6, 367, 1473840841000, 1475296045000, 17, 5 
10.1.104.180, 10.10.41.39, 3544, 0, 8, 548, 1473840841000, 1475476594000, 17, 5 
10.1.104.180, 137.250.32.247, 3544, 0, 7, 292, 1473840841000, 1474814248000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 12, 574, 1473840841000, 1474976215000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 8, 511, 1473840841000, 1475048192000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 6, 317, 1473840841000, 1475898910000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 6, 600, 1473840841000, 1475595185000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 5, 440, 1473840841000, 1475708060000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 8, 467, 1473840841000, 1475157368000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 10, 308, 1473840841000, 1475171758000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 6, 409, 1473840841000, 1475461352000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 5, 497, 1473840841000, 1475458032000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 10, 281, 1473840841000, 1475558795000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 10, 844, 1473840841000, 1475638990000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 2, 665, 1473840841000, 1475903515000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 5, 376, 1473840841000, 1476358060000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 4, 246, 1473840841000, 1475575876000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 7, 316, 1473840841000, 1475449059000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 5, 187, 1473840841000, 1475316761000, 17, 5 
10.1.104.180, 71.79.25.142, 3544, 0, 6, 333, 1473840841000, 1475663303000, 17, 5 
10.1.104.180, 161.250.87.238, 3544, 0, 3, 470, 1473840841000, 1475394586000, 17, 5 
10.1.104.180, 197.199.55.48, 3544, 0, 7, 491, 1473840841000, 1475136478000, 17, 5 
10.1.104.180, 184.173.94.41, 3544, 0, 7, 496, 1473840841000, 1475037980000, 17, 5 
10.1.106.65, 36.250.93.82, 3544, 0, 5, 674, 1473840841000, 1475802693000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 2, 484, 1473840841000, 1475473060000, 17, 5 
10.1.104.180, 109.180.144.140, 3544, 0, 10, 653, 1473840841000, 1475570294000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 6, 401, 1473840841000, 1476068067000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 9, 194, 1473840841000, 1475245395000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 5, 288, 1473840841000, 1475455383000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 2, 517, 1473840841000, 1475205654000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 3, 384, 1473840841000, 1474977319000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 6, 768, 1473840841000, 1475903830000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 9, 355, 1473840841000, 1475906350000, 17, 5 
10.1.106.65, 157.244.251.71, 3544, 0, 7, 746, 1473840841000, 1474697346000, 17, 5 
10.1.104.180, 154.172.196.30, 3544, 0, 9, 491, 1473840841000, 1474817371000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 4, 725, 1473840841000, 1475661579000, 17, 5 
10.1.106.65, 152.201.219.184, 3544, 0, 8, 389, 1473840841000, 1475834254000, 17, 5 
10.1.104.180, 143.159.157.19, 3544, 0, 6, 311, 1473840841000, 1474831977000, 17, 5 
10.1.106.65, 100.104.105.244, 3544, 0, 11, 288, 1473840841000, 1475935023000, 17, 5 
10.1.104.180, 13.69.55.57, 3544, 0, 8, 717, 1473840841000, 1475490894000, 17, 5 
